q6130,7,227,8,236,8,319,0,0,45,1,61,45,0
q6162,4,198,5,199,5,153,0,0,3,1,48,3,0
q6194,8,227,9,234,9,394,0,0,52,1,47,52,0
q6226,1,98,2,104,2,62,4,0,1,0,0,0,0
q6258,1,116,2,119,2,77,4,0,1,0,0,0,0
q6290,1,104,2,107,2,66,4,0,1,0,0,0,0
q6322,1,97,2,101,2,62,4,0,1,0,0,0,0
q6354,1,103,2,106,2,66,5,0,2,0,0,0,0
q637,3,2435,4,3328,4,132,0,0,22571,1,2272,22571,0
q6386,1,100,2,107,2,65,4,0,1,0,0,0,0
q6418,3,157,4,166,4,130,0,0,39,1,12,39,0
q65,12,117329,12,136423,12,550,0,0,243150,1,117091,243150,0
q669,5,3065,6,4541,6,220,0,0,28378,1,2909,28378,0
q701,2,528,3,901,3,90,0,0,10019,1,382,10019,0
q733,5,3574,6,5192,6,221,0,0,28378,1,3409,28378,0
q765,3,1307,4,2198,4,111,0,0,22817,1,1148,22817,0
q797,4,1074,5,1662,5,172,0,0,12602,1,912,12602,0
q829,8,18291,9,22064,9,444,0,0,62206,1,18106,62206,0
q861,5,2829,6,4448,6,244,0,0,28378,1,2662,28378,0
q893,3,2129,4,3548,4,126,0,0,36665,1,1964,36665,0
q925,3,2102,4,2845,4,125,0,0,16188,1,1941,16188,0
q957,5,3128,6,4735,6,232,0,0,28378,1,2958,28378,0
q97,12,124092,12,143465,12,566,0,0,243150,1,123864,243150,0
q989,3,985,4,1669,4,119,0,0,16259,1,836,16259,0
q1022,12,32244,12,37682,12,562,0,0,64424,1,32010,64424,0
q1054,3,1305,4,2229,4,117,0,0,22723,1,1135,22723,0
q1086,5,4828,6,6400,6,206,0,0,28378,1,4673,28378,0
q1118,12,33822,12,39988,12,601,0,0,64424,1,33578,64424,0
q1150,4,1155,5,1740,5,401,0,0,12602,1,933,12602,0
q1182,2,954,3,1733,3,90,0,0,22370,1,817,22370,0
q1214,8,3583,9,4334,9,328,0,0,10793,1,3405,10793,0
q1246,5,1386,6,2222,6,204,0,0,15855,1,1214,15855,0
q1278,5,1611,5,2411,5,150,0,0,13674,1,1440,13674,0
q130,12,196926,12,229180,12,668,0,0,391106,1,196676,391106,0
q1310,5,2839,6,4157,6,172,0,0,28057,1,2678,28057,0
q1342,10,25098,12,33321,12,453,4,0,66305,1,24860,66305,0
q1374,5,1540,5,2477,5,176,0,0,19149,1,1369,19149,0
q1406,6,6753,7,8265,7,215,0,0,28086,1,6581,28086,0
q1438,6,5374,7,7330,7,218,0,0,35392,1,5206,35392,0
q1470,5,2581,6,3821,6,177,0,0,25306,1,2415,25306,0
q1502,6,1288,7,1926,7,235,0,0,10745,1,1117,10745,0
q1534,5,3686,5,4834,5,155,0,0,21850,1,3519,21850,0
q1566,6,2377,6,3745,6,182,0,0,23363,1,2204,23363,0
q1598,6,4762,6,6503,6,189,0,0,31570,1,4580,31570,0
q162,8,52692,8,62337,8,508,0,0,160564,1,52464,160564,0
q1630,6,7368,7,9122,7,221,0,0,33052,1,7194,33052,0
q1662,5,2628,5,4009,5,169,0,0,27376,1,2451,27376,0
q1694,7,5729,8,7304,8,246,0,0,26604,1,5563,26604,0
q1726,6,6008,7,8111,7,220,0,0,37967,1,5836,37967,0
q1758,6,6274,7,8254,7,241,0,0,36763,1,6103,36763,0
q1790,7,4439,8,5955,8,286,0,0,22548,1,4257,22548,0
q1822,1,107,2,5511,313,3540,32109,0,31173,0,0,0,0
q1854,5,9239,6,11483,6,167,0,0,43594,1,9060,43594,0
q1886,5,5745,6,7616,6,209,0,0,34281,1,5568,34281,0
